,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio,Day
16,0.5226865520067896,0.48160955674316247,0.4795625586348104,0.6596539412249383,0.3335802377689716,0.6102626979494556,01-17-2021
17,0.5266326700856685,0.49009745363093365,0.48039799768542296,0.6813512771216699,0.33609866301248104,0.621279914336172,01-18-2021
18,0.5326098783522055,0.5083307136120717,0.4966342762838028,0.5931886844273552,0.3399133365430911,0.6480808217996685,01-19-2021
19,0.5379197284142263,0.52059100911663,0.5028521341359027,0.5813787421038177,0.34330209992222516,0.6640619443360434,01-20-2021
20,0.5444554864823694,0.5328513046211883,0.5074675924974834,0.591705575391376,0.34747324173178773,0.6781016718493762,01-21-2021
21,0.5489166310016902,0.5407104684061615,0.513774472543501,0.5735237572095578,0.3503203585052407,0.6866014961718152,01-22-2021
22,0.5522751837048536,0.5463690663313423,0.5178900370469284,0.5649546827794563,0.35246379763712465,0.6924577327317585,01-23-2021
23,0.5534358066692298,0.5466834328827412,0.5239709376776165,0.5249107388080198,0.35320451094403915,0.6914001166412673,01-24-2021
24,0.5561124933808221,0.5551713297705124,0.5294081393676686,0.5000823949464434,0.35491278100811074,0.7034510573371526,01-25-2021
25,0.559253429278165,0.565859792518076,0.5351740383891093,0.4757484207635265,0.3569173363949484,0.7188492600933565,01-26-2021
26,0.5657093945175073,0.5856648852562087,0.5351740383891093,0.5211755012359243,0.36103755416466066,0.7461540126288544,01-27-2021
27,0.5693943724294015,0.5963533480037724,0.5441584321137294,0.4751441911562758,0.3633893189141143,0.7604247479603918,01-28-2021
28,0.5733912677629718,0.6079849104055328,0.5447062609993769,0.49898379566053286,0.3659401503648013,0.7758364105169038,01-29-2021
29,0.5758430837752164,0.6183590066016976,0.5513692298210655,0.4622905795111233,0.3675049072256583,0.7911243082703157,01-30-2021
30,0.5765176958732601,0.620873939012889,0.5514993391814067,0.46591595715462786,0.36793544683530255,0.7946972933267293,01-31-2021
31,0.5798544868958413,0.6268469034894687,0.5620792845354754,0.4052732765723702,0.37006499759268185,0.8005557802966787,02-01-2021
32,0.5824151113109961,0.6372209996856335,0.5681738808883046,0.373963196923922,0.37169919632606196,0.8154971590194777,02-02-2021
33,0.5871228882102468,0.6523105941527821,0.5751039162917462,0.35138698159846193,0.3747037146772343,0.8355723879186743,02-03-2021
34,0.5905975032098478,0.6661427224143351,0.5810204682567399,0.3278220269156825,0.37692122513980963,0.8550827181221892,02-04-2021
35,0.593143619837948,0.6768311851618988,0.583773308407119,0.323152979950563,0.37854616495685345,0.8702699955259656,02-05-2021
36,0.5947902536686567,0.6809179503300848,0.5860125589772034,0.3169458939851689,0.37959705196103843,0.8750046712148274,02-06-2021
37,0.5958783376977592,0.6821754165356806,0.5920249809971856,0.2767371601208459,0.3802914706862709,0.8755525313697445,02-07-2021
38,0.597938443459527,0.6868909148066645,0.5921276989132445,0.29068937105190884,0.3816062368060442,0.8807364199068022,02-08-2021
39,0.6001291193047869,0.6934926123860421,0.6017489437174299,0.22894809118374074,0.38300433317284543,0.8890374413236009,02-09-2021
40,0.6040679834901383,0.7088965734045898,0.6057549424437276,0.2239494644328481,0.3855181289581868,0.9101002092144426,02-10-2021
41,0.6069622870075513,0.7145551713297705,0.6108565989413206,0.2039549574292777,0.387365282767305,0.915498568414149,02-11-2021
42,0.609747782122054,0.7220999685633449,0.6132601981770993,0.20444932710793737,0.3891429947038999,0.9243436878396645,02-12-2021
43,0.6112058147210515,0.7243005344231374,0.6147256404462067,0.20335072782202693,0.39007351579571137,0.9258889134641806,02-13-2021
44,0.6117208411614934,0.7255580006287331,0.6184440290075395,0.17720406481735787,0.39040220732565456,0.9272740957208574,02-14-2021
45,0.6131498581863815,0.7290160326941213,0.6227513336209436,0.1528700906344411,0.3913142105847932,0.9310550757842955,02-15-2021
46,0.6154130729669149,0.7368751964790946,0.6267504844861707,0.1365558912386707,0.3927586015332766,0.9411726951697061,02-16-2021
47,0.6185830244383672,0.7450487268154669,0.630058001383268,0.132600933809393,0.394781674752787,0.9503350186376676,02-17-2021
48,0.622028623863859,0.7551084564602326,0.6334408447521416,0.1297995056303213,0.39698066738268956,0.9622566705825086,02-18-2021
49,0.6247270722560334,0.7607670543854134,0.6359060747375558,0.12946992584454817,0.3987028258212659,0.967699901979471,02-19-2021
50,0.6265550534249258,0.7629676202452059,0.6375153220891454,0.13001922548750341,0.3998694492796563,0.9685570549529283,02-20-2021
51,0.6270845876524225,0.7632819867966049,0.6408570782915957,0.10716836034056579,0.4002073997259362,0.9682485492492161,02-21-2021
52,0.6291737089882994,0.767054385413392,0.6437468756633866,0.0991485855534194,0.40154068367838236,0.9713837906747069,02-22-2021
53,0.6312773381112311,0.7752279157497642,0.6460956920106005,0.09480911837407305,0.402883226547165,0.9820232180643951,02-23-2021
54,0.6345706057726486,0.7796290474693492,0.6483897254692497,0.10057676462510298,0.404985000555535,0.9842488111862728,02-24-2021
55,0.6382410758974879,0.7871738447029236,0.648807444994556,0.12370227959351823,1.0,0.9912000455891841,02-25-2021
56,0.6418680226611635,0.7900031436655139,0.6525669207223124,0.12051634166437789,0.40964223547276046,0.9901780176841497,02-26-2021
57,0.6441239835481696,0.7912606098711097,0.6539981236860666,0.12589947816533917,0.41108199696307557,0.9886972776151124,02-27-2021
58,0.6448711345814866,0.7912606098711097,0.6573741191938698,0.10447679209008512,0.4115588311544017,0.9875051490618343,02-28-2021
59,0.6466410846021602,0.7934611757309022,0.6574973806931406,0.11650645427080472,0.41268841894744657,0.9883978244812546,03-01-2021
60,0.6501447151758706,0.8013203395158754,0.6625305585800276,0.10129085416094477,0.4149244472426947,0.9960378122696203,03-02-2021
61,0.653379951689069,0.8050927381326627,0.6654066602296773,0.10205987366108213,0.41698918558571907,0.9972104364995611,03-03-2021
62,0.6577903189536984,0.8088651367494498,0.6683717840732448,0.11101345784125241,0.4198038961519944,0.996513585441958,03-04-2021
63,0.6608006847675489,0.8135806350204338,0.6705425560326232,0.11557264487778082,0.4217251212918042,0.9995961909682252,03-05-2021
64,0.6630493917610278,0.8145237346746306,0.6716587573871302,0.12348255973633618,0.423160253323951,0.9976131779349193,03-06-2021
65,0.6638473200490362,0.8151524677774284,0.674247248871815,0.10865146937654488,0.4236694937224549,0.9973985559286256,03-07-2021
66,0.6644856626794431,0.8154668343288274,0.6770822633550411,0.0906893710519088,0.4240768860412578,0.996915107724355,03-08-2021
67,0.6665747840153202,0.8176674001886199,0.6798145599222083,0.08420763526503708,0.42541016999370407,0.9972714224934716,03-09-2021
68,0.6701219379501948,0.8226972650110028,0.682437290712246,0.08915133205163414,0.42767397503796156,1.0,03-10-2021
69,0.6741333410708197,0.8258409305249921,0.6857516554704137,0.09239219994507,0.4302340654049851,0.9988945297957386,03-11-2021
70,0.6788048485024336,0.8274127632819868,0.6875868822373332,0.11277121669870913,0.43321543646531624,0.9942137523762478,03-12-2021
71,0.6824680647337458,0.8277271298333857,0.6880251453458512,0.13694040098873936,0.4355533128402652,0.9890837395634517,03-13-2021
72,0.6840058901615442,0.8277271298333857,0.6917024467407606,0.11908816259269431,0.436534757971927,0.9867276655442343,03-14-2021
73,0.6866608151925546,0.8302420622445772,0.6944278954468572,0.11689096402087337,0.4382291396614941,0.9867434913815092,03-15-2021
74,0.6914774004947155,0.8318138950015718,0.6975299765118366,0.1282065366657512,0.44130309988518945,0.9819603259604506,03-16-2021
75,0.6960038300557825,0.8346431939641622,0.6980298703699899,0.15797857731392476,0.4441918817821562,0.9796731854026157,03-17-2021
76,0.7005810368715408,0.8381012260295504,0.7029808739240297,0.15232079099148585,0.4471130698863006,0.9783332359921117,03-18-2021
77,0.7070660176849926,0.8437598239547313,0.7054187124651614,0.1808843724251579,0.4512518054886856,0.9776582813976185,03-19-2021
78,0.7091406312338149,0.8456460232631248,0.7069389376228334,0.18407031035429824,0.45257583052479544,0.977564244764815,03-20-2021
79,0.7107292339163047,0.8459603898145237,0.7099451486328245,0.17193078824498761,0.4535896818636347,0.9757094336856644,03-21-2021
80,0.7146826058887108,0.8478465891229173,0.7135813628613104,0.17237022795935183,0.4561127365653125,0.9728540206395684,03-22-2021
81,0.7201302799277514,0.8519333542911034,0.7171285548958783,0.18445482010436695,0.4595894596496426,0.9712814797801959,03-23-2021
82,0.7293572324945414,0.8557057529078906,0.7207784648465052,0.22438890414721227,0.4654781304396134,0.9637768062033611,03-24-2021
83,0.7366619032765838,0.8566488525620873,0.7246885935178147,0.24817357868717385,0.4701399948150069,0.9547876828389492,03-25-2021
84,0.7437199416786962,0.8579063187676831,0.7273318678910643,0.2801977478714639,0.47464445761268115,0.9467512761066215,03-26-2021
85,0.7490515534212989,0.8597925180760767,0.7295026398504427,0.3028288931612194,0.4780471093663198,0.9421759379119892,03-27-2021
86,0.7511987059053948,0.8607356177302735,0.7336455957981525,0.28569074430101615,0.47941742898411166,0.9406248684291976,03-28-2021
87,0.7553696946836215,0.8619930839358693,0.7371927878327205,0.2886020324086789,0.4820793674308359,0.9367618862416225,03-29-2021
88,0.7601790260922552,0.8632505501414649,0.7411508515315242,0.2930513595166163,0.4851486981963631,0.9320562349029844,03-30-2021
89,0.7675199663419341,0.8657654825526564,0.745259568173881,0.3152430650920077,0.4898337098625978,0.9258452631106655,03-31-2021
90,0.7762681619359191,0.8707953473750393,0.7493682848162377,0.34765174402636645,0.49541683641346634,0.9215662165451677,04-01-2021
91,0.7797790464031569,0.8739390128890286,0.752792215351535,0.34622356495468276,0.49765749416688276,0.921529631748587,04-02-2021
92,0.7854225755674358,0.8742533794404275,0.7548465736727132,0.3724251579236474,0.5012592126217548,0.9145111132779076,04-03-2021
93,0.7876640286673873,0.8755108456460232,0.7596400764221296,0.35072782202691566,0.5026897151957336,0.9134039473721671,04-04-2021
94,0.7890712840116934,0.8755108456460232,0.760324862529189,0.35589123867069483,0.5035878300803674,0.9115555435179992,04-05-2021
95,0.7933728428734124,0.876768311851619,0.7658031513856647,0.3443010162043395,0.5063330987741196,0.9077685904900903,04-06-2021
96,0.7973842459940375,0.8792832442628105,0.7753901568844972,0.29733589673166716,0.5088931891411429,0.9062138528909562,04-07-2021
97,0.8040795897197821,0.8830556428795976,0.7767597290986161,0.3363911013457841,0.5131661790304065,0.9030302663185226,04-08-2021
98,0.8114713072241526,0.8868280414963847,0.7822380179550918,0.3477616039549575,0.5178835969038185,0.8989976730345342,04-09-2021
99,0.8161355607622391,0.8871424080477837,0.7849771623833295,0.3610546553144741,0.5208603385059812,0.8935301883742175,04-10-2021
100,0.8197117302712231,0.8871424080477837,0.7911402373468648,0.3386981598461961,0.5231426613829119,0.889026089574404,04-11-2021
101,0.8236215788824652,0.8883998742533794,0.7952489539892216,0.3351277121669871,0.5256379393355802,0.8859184734587615,04-12-2021
102,0.8285324648004817,0.8887142408047783,0.8007272428456971,0.3283163965943422,0.5287720825154624,0.8802592551200468,04-13-2021
103,0.8381583815112763,0.890600440113172,0.8062055317021728,0.35693490799230987,0.5349153735046851,0.8710873991238111,04-14-2021
104,0.8455718606962288,0.8934297390757623,0.8082598900233513,0.39609997253501783,0.5396466797526018,0.866044432106523,04-15-2021
105,0.8549221294529838,0.894687205281358,0.8130533927727674,0.42823400164789893,0.5456140513314321,0.8565879744782134,04-16-2021
106,0.8593977817593594,0.8959446714869538,0.8192164677363025,0.4124691018950838,0.5484704270212215,0.8530168464926868,04-17-2021
107,0.8618060744104399,0.8956303049355548,0.8233251843786593,0.39780280142817914,0.5500074071330693,0.8497474326109937,04-18-2021
108,0.8655273217899708,0.8968877711411506,0.828803473235135,0.38181818181818183,0.5523823191733639,0.8471057033832634,04-19-2021
109,0.8706630784073353,0.8997170701037409,0.8342817620916105,0.376270255424334,0.555659975556461,0.844976495829104,04-20-2021
110,0.8791356260472809,0.9016032694121345,0.8411296231622052,0.3851689096402088,0.5610671826969372,0.8377460493172197,04-21-2021
111,0.887368795200824,0.9034894687205282,0.8431839814833837,0.43070585004119755,0.5663216177178624,0.8308908016290131,04-22-2021
112,0.893795744866057,0.9050613014775227,0.8500318425539781,0.42416918429003025,0.5704233176549016,0.8257382690264041,04-23-2021
113,0.8969874580180912,0.9072618673373154,0.8555101314104538,0.40400988739357324,0.5724602792489167,0.8250902523727601,04-24-2021
114,0.8984237289365067,0.9075762338887141,0.8609884202669296,0.37088711892337267,0.5733769119662235,0.8239011845154618,04-25-2021
115,0.9041833203972234,0.9091480666457088,0.8664667091234053,0.37028288931612197,0.577052701751787,0.8195732897678445,04-26-2021
116,0.911081773141734,0.9116629990569003,0.8726297840869404,0.37264487778082944,0.5814553164697605,0.8152759028643599,04-27-2021
117,0.9187128691325068,0.9144922980194907,0.8739993563010593,0.4189508376819555,0.5863255064627237,0.8106408898461661,04-28-2021
118,0.9240952581298012,0.9144922980194907,0.8801624312645944,0.4102719033232629,0.58976056442354,0.8048094775620926,04-29-2021
119,0.9285636565426494,0.9154353976736875,0.8863255062281297,0.39450700357044766,0.5926123106551612,0.8012302550640498,04-30-2021
120,0.9321906033063247,0.9157497642250865,0.8904342228704865,0.38895907717659983,0.5949270397392691,0.7977609685174647,05-01-2021
121,0.9326040752373836,0.9163784973278843,0.8965972978340215,0.34254325734688273,0.5951909188548573,0.7981330525215982,05-02-2021
122,0.9365937166774267,0.9201508959446714,0.8979668700481405,0.3611095852787696,0.5977371208473761,0.7987548350282132,05-03-2021
123,0.9418890589523927,0.921722728701666,0.9034451589046162,0.3569898379566053,0.6011166253101737,0.7951675390720161,05-04-2021
124,0.9480548684506409,0.9245520276642565,0.915086522724627,0.3098049986267509,0.6050516647531573,0.7923042911979312,05-05-2021
125,0.9522693805900317,0.9283244262810437,0.9219343837952216,0.2861301840153804,0.6077413799488908,0.7927021061397663,05-06-2021
126,0.9565854472388056,0.931782458346432,0.9219343837952216,0.3182092831639659,0.6104959075589793,0.7925929923881767,05-07-2021
127,0.9588849314869756,0.9430996541967935,0.9253583143305188,0.30617962098324636,0.6119634457983039,0.8045238328696884,05-08-2021
128,0.9595377819044373,0.9434140207481925,0.9328909615081729,0.25064542708047244,0.6123800970334432,0.8042372778770641,05-09-2021
129,0.9628237956723271,0.9443571204023891,0.9328909615081729,0.2753639110134578,0.6144772415836449,0.8019932046052185,05-10-2021
130,0.9665450430518581,0.9487582521219742,0.9452171114352432,0.20390002746498212,0.6168521536239401,0.8036578401601933,05-11-2021
131,0.9666248358806591,0.9487582521219742,0.9452171114352432,0.20450425707223288,0.6169030776637904,0.8035747505440243,05-12-2021
132,0.9728776921012354,0.9729644765796919,0.9541193308270162,0.17621532546003846,0.6208936706047924,0.8273861685166615,05-13-2021
133,0.9760766591467971,0.9739075762338887,0.956858475255254,0.1783026641032683,0.6229352616569757,0.8251972000708268,05-14-2021
134,0.977396867768775,0.9739075762338887,0.9589128335764323,0.1718209283163966,0.6237778230435911,0.8238117217670422,05-15-2021
135,0.9780352103991818,0.9739075762338887,0.9637063363258487,0.1382037901675364,0.6241852153623941,0.8231428520280326,05-16-2021
136,0.9806901354301922,0.9751650424394844,0.9678150529682052,0.12513045866520187,0.6258795970519613,0.8219320140954391,05-17-2021
137,0.9834466149705856,0.9779943414020749,0.973293341824681,0.1015655039824224,0.6276387911558832,0.8225711044941157,05-18-2021
138,0.9867979137802216,0.9792518076076706,0.9753477001458595,0.11024443834111505,0.6297776008295992,0.8206432214797195,05-19-2021
139,0.9887201955649696,0.981138006916064,0.9815107751093946,0.07503433122768469,0.6310044072441762,0.8209816486691046,05-20-2021
140,0.9906860007108815,0.9833385727758566,0.9828803473235135,0.07854984894259817,0.6322589904077628,0.821661913917024,05-21-2021
141,0.9917813386335117,0.986167871738447,0.9849347056446918,0.06987091458390551,0.6329580385911633,0.8240166265176847,05-22-2021
142,0.9922093183516254,0.9864822382898459,0.9883586361799892,0.045591870365284254,0.6332311766230881,0.8239605180818053,05-23-2021
143,0.9926953292179579,0.9867966048412449,0.9904129945011675,0.032738258720131835,0.6335413503203586,0.8238443295420166,05-24-2021
144,0.9943347091551391,0.99119773656083,0.9945217111435243,0.011425432573468813,0.6345876078663755,0.8275637750950016,05-25-2021
145,0.9955896327353708,0.9930839358692234,0.9958912833576432,0.009612743751716557,0.6353885041294769,0.8285817716961179,05-26-2021
146,0.9972580282466614,0.9946557686262181,0.9986304277858811,0.0,0.6364532795081664,0.8287831946183617,05-27-2021
147,0.9993108801149018,1.0,0.9993152138929404,0.00911837407305685,0.6377634161697716,0.833210358221179,05-28-2021
148,1.0,1.0,1.0,0.008843724251579227,0.638203214695752,0.8324955372823657,05-29-2021
149,0.0,0.0,0.0,0.6325734688272453,0.0,0.002380724484422614,11-09-2020
150,0.011272550541503168,0.00408676516818611,0.005697420410734705,0.6715188135127712,0.0071941779934076855,0.004733042322617176,11-10-2020
151,0.019483958014464287,0.0062873310279786265,0.0103813573830214,0.695742927767097,0.012434724639828199,0.002408813126859144,11-11-2020
152,0.03370158932807188,0.010374096196164737,0.01625682218159158,0.7555616588849218,0.02150846264953149,0.0,11-12-2020
153,0.04333475993239372,0.01477522791574977,0.019550643356547576,0.8013183191430926,0.027656383096922393,0.006162107613231105,11-13-2020
154,0.04936274545362224,0.017918893429739083,0.022967726030774294,0.8190057676462511,0.03150346283470978,0.011642836214723618,11-14-2020
155,0.052496427457437767,0.01949072618673374,0.02828851408262628,0.7997802801428179,0.03350338876337913,0.01413069351942231,11-15-2020
156,0.06223115257114259,0.02200565859792518,0.029842978545651266,0.8605877506179621,0.03971612162512503,0.011031085274516905,11-16-2020
157,0.07363427319613802,0.029236089280100602,0.0367798618101636,0.8900302114803625,0.046993629865560604,0.02610263278727898,11-17-2020
158,0.08420319606548815,0.03143665513989312,0.04271010949729853,0.9221093106289481,0.05373875041665127,0.020375024801569497,11-18-2020
159,0.09324880129409463,0.03803835271927068,0.04970177565037562,0.9333699533095304,0.05951168475241661,0.0350545592303938,11-19-2020
160,0.10560218197117305,0.04401131719585037,0.05670713752559389,0.9696786597088712,0.06739565201288841,0.04194525446540076,11-20-2020
161,0.1132187701748914,0.04589751650424394,0.06323314912587052,0.9746772864597638,0.07225658308951519,0.03898559803054802,11-21-2020
162,0.11638146775281633,0.04652624960704181,0.06993035725291205,0.9447953858829993,0.07427502685085738,0.037191673417745874,11-22-2020
163,0.12222085204233374,0.04872681546683434,0.07742876512521313,0.9284811864872288,0.07800174067627128,0.03791450104990168,11-23-2020
164,0.1339358900890053,0.06004401131719585,0.08592696071382105,0.9470475144191156,0.08547831561794003,0.06489508814918232,11-24-2020
165,0.1457597365385871,0.06507387613957875,0.09375406591751068,0.9729195276023072,0.09302433243213218,0.06760553299318073,11-25-2020
166,0.1538115583539465,0.07104684061615844,0.1024371537550246,0.9631969239219994,0.09816303099885185,0.07839501362552848,11-26-2020
167,0.16396700929223762,0.0748192392329456,0.10735391800371152,1.0,0.1046442724343544,0.07843330006911597,11-27-2020
168,0.16396700929223762,0.0748192392329456,0.11101067581540908,0.9706673990661906,0.1046442724343544,0.07843330006911597,11-28-2020
169,0.17235251020985515,0.07922037095253066,0.12091953078455947,0.953913759956056,0.109995926076812,0.08283891308676405,11-29-2020
170,0.17906236172265466,0.08299276956931782,0.13041751408947416,0.927876956879978,0.11427817488241179,0.08709235122208969,11-30-2020
171,0.18748413210790893,0.09210939955988683,0.13929234203696478,0.9188684427355122,0.11965297581571047,0.10669941855719878,12-01-2020
172,0.19443336210711099,0.09965419679346117,0.14810553923482,0.8994781653391924,0.12408799674086132,0.12244063890769985,12-02-2020
173,0.20345720565513542,0.10688462747563658,0.15702145434873416,0.8950288382312551,0.1298470427021222,0.1340393797971584,12-03-2020
174,0.21259711149959742,0.11191449229801949,0.16203408865240942,0.923152979950563,0.13568015999407443,0.13818413644140537,12-04-2020
175,0.22217225095570053,0.11883055642879596,0.16527997479987128,0.9684152705300743,0.14179104477611945,0.14742897097131868,12-05-2020
176,0.22474738315791004,0.12008802263439171,0.17479850168799776,0.9113430376270256,0.14343450242583614,0.1480145709827757,12-06-2020
177,0.22938987501541458,0.1251178874567746,0.1834815895255117,0.8759681406207086,0.1463973556534944,0.1574289447214272,12-07-2020
178,0.23916812349028344,0.1354919836529393,0.1941505570734981,0.8626201592968964,0.15263786526424947,0.17606647490498362,12-08-2020
179,0.24731424592149837,0.14083621502672117,0.20406625990371907,0.8438341115078275,0.15783674678715606,0.18141402334548862,12-09-2020
180,0.2593266936027913,0.14680917950330086,0.21413946353856372,0.8529524855808844,0.16550312951372184,0.18354352303070243,12-10-2020
181,0.26659509491719685,0.1537252436340773,0.21883709623299163,0.8691018950837682,0.17014184659827417,0.19412995712898662,12-11-2020
182,0.2741246363985869,0.16095567431625274,0.2234388588724312,0.8879428728371327,0.17494722417688233,0.20499477067878558,12-12-2020
183,0.2780997700515752,0.16347060672744418,0.2318137929617684,0.8504257072232903,0.17748416725306473,0.20700487626937436,12-13-2020
184,0.28541894862067213,0.17132977051241743,0.24059275085427068,0.8340565778632244,0.18215529054479454,0.21947130040114704,12-14-2020
185,0.29360859441305126,0.1879911977365608,0.24888551061076075,0.8266410326833288,0.18738194881671058,0.2542873423829245,12-15-2020
186,0.30316197218857227,0.19742219427852875,0.2575822941704159,0.8275748420763527,0.19347894522425105,0.2671212738083467,12-16-2020
187,0.31363659444206676,0.2068531908204967,0.2667926673103656,0.8313650096127437,0.2001638828191549,0.27835489240625977,12-17-2020
188,0.3248583677288785,0.21502672115686888,0.2716272572262054,0.8761329305135951,0.20732565460538513,0.2850210526615685,12-18-2020
189,0.3344335071849815,0.22005658597925176,0.2757770610349857,0.9144740455918704,0.21343653938743004,0.2856139295505685,12-19-2020
190,0.33815475456451255,0.22194278528764538,0.28389177640364033,0.8772315297995056,0.21581145142772498,0.28566741926277706,12-20-2020
191,0.34506771509607786,0.2272870166614272,0.2916777944409064,0.8661906069761055,0.22022332506203482,0.29033187158549845,12-21-2020
192,0.35597757096121346,0.24049041182018233,0.3001075114188083,0.8788794287283713,0.22718603014703162,0.3091277847581658,12-22-2020
193,0.3675330233502833,0.25275070732474064,0.3086125548684868,0.8960175775885745,0.23456075700899973,0.32422548497513315,12-23-2020
194,0.37443872998832123,0.25620873939012884,0.3169121624860475,0.8811315572644879,0.23896800118514125,0.32381983740935316,12-24-2020
195,0.37645531238892477,0.2568374724929267,0.32087707404592175,0.8644877780829442,0.2402549905559054,0.32280159967189004,12-25-2020
196,0.3810615347787925,0.259981138006916,0.3232327382542063,0.8799230980499863,0.2431946964927225,0.32450990745290365,12-26-2020
197,0.38697345800358346,0.2665828355862936,0.32996418568660074,0.8695413347981323,0.24696770489981854,0.3326463327891045,12-27-2020
198,0.3916594732222521,0.273813266268469,0.3367435681464895,0.8493820379016753,0.24995833487648603,0.3436161301821461,12-28-2020
199,0.40099523419195254,0.28670229487582516,0.34478295704336753,0.853336995330953,0.25591644753898,0.3615707263751605,12-29-2020
200,0.4086771074374171,0.29739075762338885,0.35434941895898814,0.8329030486130183,0.2608190437391207,0.37617337372604187,12-30-2020
201,0.4133631226560857,0.30493555485696316,0.3560271449212838,0.8536116451524306,0.26380967371578845,0.38722254864685335,12-31-2020
